"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Beauty","Attractiveness","Trustworthiness","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation","Category","Relevance"
"S157","NM-1029",107,2,4214,"blue","AI-Generated",0,0,0,1,1,1610,1,"Female","Heterosexual","Male","Relevant"
"S157","NF-1109",108,2,5411,"blue","AI-Generated",0,0,0,1,1,1129,2,"Female","Heterosexual","Female","Irrelevant"
"S157","NM-1019",109,2,6062,"blue","AI-Generated",0,0,0,1,1,1646,1,"Female","Heterosexual","Male","Relevant"
"S219","NF-1046",1,2,7882,"green","Photograph",3,3,2,1,1,2031,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1110",2,2,7444,"green","Photograph",1,1,4,1,1,1326,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1031",3,2,5511,"green","Photograph",1,1,1,1,1,1470,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1041",4,2,6875,"green","Photograph",2,3,1,1,1,3058,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1024",5,2,6264,"green","Photograph",2,2,2,1,1,1344,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1070",6,2,4789,"blue","AI-Generated",2,2,1,1,1,1425,2,"Female","Heterosexual","Male","Relevant"
"S219","NF-1103",7,2,3761,"green","Photograph",1,1,1,1,1,1416,-3,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1001",8,2,5814,"green","Photograph",1,1,2,1,1,1972,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1004",9,2,4023,"green","Photograph",2,2,4,1,1,1687,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1091",10,2,5118,"blue","AI-Generated",3,1,4,1,1,1544,1,"Female","Heterosexual","Male","Relevant"
"S219","NF-1049",11,2,4010,"green","Photograph",1,1,3,1,1,1642,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1025",12,2,4844,"green","Photograph",1,2,3,1,1,1469,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1082",13,2,6849,"blue","AI-Generated",3,3,2,1,1,4114,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1076",14,2,3959,"green","Photograph",1,1,3,1,1,1892,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1087",15,2,7506,"blue","AI-Generated",3,3,2,1,1,1210,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1085",16,2,4183,"blue","AI-Generated",2,2,2,1,1,5768,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1047",17,2,5976,"blue","AI-Generated",1,1,0,1,1,1394,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1084",18,2,6333,"blue","AI-Generated",3,2,4,1,1,3323,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1064",19,2,4239,"green","Photograph",2,3,1,1,1,2230,2,"Female","Heterosexual","Male","Relevant"
"S219","NM-1010",20,2,11079,"blue","AI-Generated",1,2,3,1,1,1519,-1,"Female","Heterosexual","Male","Relevant"
"S219","NM-1058",21,2,4327,"blue","AI-Generated",3,3,2,1,1,1617,-1,"Female","Heterosexual","Male","Relevant"
"S219","NF-1101",22,2,3753,"green","Photograph",3,3,2,1,1,1376,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1066",23,2,4304,"blue","AI-Generated",3,3,2,1,1,1376,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1038",24,2,3811,"green","Photograph",3,3,2,1,1,1726,2,"Female","Heterosexual","Male","Relevant"
"S219","NF-1026",25,2,3407,"blue","AI-Generated",1,1,0,1,1,2744,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1035",26,2,4451,"green","Photograph",3,3,2,1,1,1806,0,"Female","Heterosexual","Male","Relevant"
"S219","NF-1072",27,2,3177,"green","Photograph",3,3,3,1,1,1594,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1006",28,2,3462,"green","Photograph",1,1,1,1,1,1554,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1097",29,2,3228,"blue","AI-Generated",1,1,3,1,1,1600,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1100",30,2,4081,"blue","AI-Generated",2,2,3,1,1,1379,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1073",31,2,4027,"blue","AI-Generated",3,2,2,1,1,3431,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1071",32,2,25780,"green","Photograph",2,2,2,1,1,3664,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1029",33,2,3586,"blue","AI-Generated",3,3,3,1,1,1365,-2,"Female","Heterosexual","Male","Relevant"
"S219","NF-1015",34,2,4916,"blue","AI-Generated",2,3,2,1,1,1575,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1086",35,2,4140,"blue","AI-Generated",3,3,3,1,1,1592,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1065",36,2,16311,"green","Photograph",2,2,3,1,1,2712,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1104",37,2,4419,"green","Photograph",2,2,2,1,1,1310,-2,"Female","Heterosexual","Male","Relevant"
"S219","NM-1007",38,2,4549,"green","Photograph",2,2,2,1,1,1438,-2,"Female","Heterosexual","Male","Relevant"
"S219","NF-1057",39,2,3085,"blue","AI-Generated",1,1,1,1,1,1529,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1028",40,2,3689,"green","Photograph",2,2,2,1,1,5515,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1093",41,2,6505,"blue","AI-Generated",2,2,2,1,1,1435,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1003",42,2,3311,"blue","AI-Generated",1,1,1,1,1,1470,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1018",43,2,3193,"blue","AI-Generated",1,1,1,1,1,1336,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1094",44,2,4756,"blue","AI-Generated",3,2,2,1,1,2001,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1109",45,2,3170,"blue","AI-Generated",1,1,1,1,1,1315,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1050",46,2,6328,"green","Photograph",1,1,1,1,1,1604,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1043",47,2,3066,"blue","AI-Generated",1,1,1,1,1,1427,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1062",48,2,3975,"green","Photograph",1,1,1,1,1,3362,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1011",49,2,4490,"green","Photograph",4,4,2,1,1,9807,-1,"Female","Heterosexual","Male","Relevant"
"S219","NF-1106",50,2,4632,"blue","AI-Generated",3,3,2,1,1,1511,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1034",51,2,10336,"blue","AI-Generated",2,2,2,1,1,1371,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1102",52,2,5415,"blue","AI-Generated",2,2,2,1,1,1378,1,"Female","Heterosexual","Male","Relevant"
"S219","NF-1039",53,2,3997,"green","Photograph",2,3,4,1,1,1625,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1108",54,2,3810,"green","Photograph",2,2,4,1,1,1571,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1083",55,2,3996,"green","Photograph",2,2,2,1,1,1361,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1032",56,2,4653,"green","Photograph",1,1,2,1,1,1404,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1012",57,2,8228,"green","Photograph",1,1,1,1,1,1605,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1042",58,2,4978,"green","Photograph",1,1,5,1,1,1276,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1002",59,2,4087,"green","Photograph",3,3,3,1,1,1412,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1105",60,2,3317,"blue","AI-Generated",2,2,2,1,1,1636,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1017",61,2,3111,"blue","AI-Generated",1,1,1,1,1,1483,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1099",62,2,3966,"blue","AI-Generated",1,1,2,1,1,1571,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1060",63,2,3286,"green","Photograph",3,3,3,1,1,2404,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1019",64,2,4245,"blue","AI-Generated",3,3,5,1,1,2608,1,"Female","Heterosexual","Male","Relevant"
"S219","NF-1008",65,2,3873,"green","Photograph",2,2,3,1,1,1351,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1067",66,2,3171,"blue","AI-Generated",2,2,4,1,1,1492,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1052",67,2,3256,"blue","AI-Generated",4,3,3,1,1,2448,2,"Female","Heterosexual","Male","Relevant"
"S219","NF-1059",68,2,3730,"blue","AI-Generated",3,3,3,1,1,1309,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1079",69,2,17020,"green","Photograph",3,3,3,1,1,1482,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1074",70,2,7771,"green","Photograph",3,3,3,1,1,1599,-2,"Female","Heterosexual","Male","Relevant"
"S219","NM-1090",71,2,3277,"green","Photograph",2,2,3,1,1,1431,-1,"Female","Heterosexual","Male","Relevant"
"S219","NM-1092",72,2,3869,"blue","AI-Generated",2,2,4,1,1,1598,0,"Female","Heterosexual","Male","Relevant"
"S219","NF-1075",73,2,4095,"blue","AI-Generated",2,1,4,1,1,1598,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1005",74,2,6016,"blue","AI-Generated",3,3,3,1,1,1865,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1095",75,2,3274,"green","Photograph",2,2,3,1,1,6412,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1030",76,2,3218,"green","Photograph",4,4,3,1,1,1447,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1014",77,2,3891,"blue","AI-Generated",3,3,4,1,1,2959,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1033",78,2,3166,"green","Photograph",2,3,4,1,1,1472,-1,"Female","Heterosexual","Male","Relevant"
"S219","NF-1020",79,2,3581,"green","Photograph",4,3,3,1,1,2372,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1048",80,2,5026,"green","Photograph",3,4,3,1,1,1427,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1055",81,2,3034,"blue","AI-Generated",2,3,2,1,1,1784,-2,"Female","Heterosexual","Male","Relevant"
"S219","NF-1051",82,2,2942,"green","Photograph",3,3,3,1,1,1227,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1077",83,2,3410,"blue","AI-Generated",2,2,3,1,1,3695,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1037",84,2,3364,"blue","AI-Generated",2,3,2,1,1,3424,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1056",85,2,3217,"green","Photograph",2,3,2,1,1,1680,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1098",86,2,4692,"green","Photograph",2,2,4,1,1,1366,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1081",87,2,6261,"blue","AI-Generated",2,3,3,1,1,1590,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1013",88,2,5510,"green","Photograph",2,2,1,1,1,2805,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1107",89,2,10466,"blue","AI-Generated",3,2,2,1,1,1336,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1053",90,2,4451,"blue","AI-Generated",2,2,4,1,1,1449,2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1045",91,2,6457,"green","Photograph",3,2,2,1,1,2934,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1044",92,2,4953,"green","Photograph",2,4,2,1,1,1614,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1040",93,2,4807,"blue","AI-Generated",2,1,1,1,1,1468,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1061",94,2,7603,"blue","AI-Generated",2,3,2,1,1,1510,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1069",95,2,3313,"blue","AI-Generated",2,2,2,1,1,2583,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1022",96,2,5736,"green","Photograph",3,2,3,1,1,1596,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1016",97,2,3323,"blue","AI-Generated",2,2,2,1,1,1762,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1096",98,2,3590,"blue","AI-Generated",1,2,2,1,1,1572,-3,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1080",99,2,3320,"blue","AI-Generated",2,2,2,1,1,2723,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1009",100,2,4325,"blue","AI-Generated",2,2,2,1,1,1394,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1036",101,2,3356,"blue","AI-Generated",2,2,2,1,1,1539,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1021",102,2,3061,"green","Photograph",2,3,2,1,1,2229,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1063",103,2,4461,"green","Photograph",2,2,2,1,1,1406,1,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1023",104,2,5672,"blue","AI-Generated",2,2,2,1,1,1390,-1,"Female","Heterosexual","Female","Irrelevant"
"S219","NM-1027",105,2,6126,"green","Photograph",2,2,2,1,1,1369,0,"Female","Heterosexual","Male","Relevant"
"S219","NF-1089",106,2,6514,"green","Photograph",2,2,2,1,1,1846,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1088",107,2,3689,"green","Photograph",2,3,2,1,1,2286,0,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1054",108,2,7417,"green","Photograph",2,1,2,1,1,1229,-2,"Female","Heterosexual","Female","Irrelevant"
"S219","NF-1068",109,2,4108,"blue","AI-Generated",2,1,1,1,1,1451,-1,"Female","Heterosexual","Female","Irrelevant"
"S208","NF-1015",1,2,9970,"red","AI-Generated",3,2,2,1,1,1268,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1101",2,2,7111,"blue","Photograph",4,4,3,1,1,2637,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1040",3,2,5428,"red","AI-Generated",2,2,3,1,1,10132,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1077",4,2,4550,"blue","Photograph",2,2,1,1,1,1154,-1,"Female","Homosexual","Female","Relevant"
"S208","NM-1064",5,2,6964,"red","AI-Generated",2,0,2,1,1,1046,-1,"Female","Homosexual","Male","Irrelevant"
"S208","NF-1098",6,2,4804,"blue","Photograph",4,4,4,1,1,870,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1031",7,2,4226,"red","AI-Generated",2,1,2,1,1,1051,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1097",8,2,3919,"red","AI-Generated",4,5,3,1,1,1467,2,"Female","Homosexual","Female","Relevant"
"S208","NM-1007",9,2,4149,"red","AI-Generated",1,0,1,1,1,947,2,"Female","Homosexual","Male","Irrelevant"
"S208","NM-1052",10,2,5741,"blue","Photograph",2,1,4,1,1,4271,1,"Female","Homosexual","Male","Irrelevant"
"S208","NF-1048",11,2,5078,"red","AI-Generated",2,1,3,1,1,1496,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1069",12,2,4077,"red","AI-Generated",3,3,1,1,1,1726,3,"Female","Homosexual","Female","Relevant"
"S208","NF-1016",13,2,3916,"blue","Photograph",4,4,2,1,1,2488,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1024",14,2,4818,"blue","Photograph",2,4,1,1,1,1850,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1060",15,2,3884,"red","AI-Generated",3,2,4,1,1,6448,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1034",16,2,4554,"blue","Photograph",2,0,2,1,1,1971,1,"Female","Homosexual","Female","Relevant"
"S208","NM-1102",17,2,4072,"blue","Photograph",2,1,3,1,1,2555,-1,"Female","Homosexual","Male","Irrelevant"
"S208","NF-1020",18,2,4833,"red","AI-Generated",2,3,0,1,1,15257,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1110",19,2,5772,"blue","Photograph",2,3,2,1,1,1573,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1006",20,2,3000,"red","AI-Generated",2,1,2,1,1,1181,0,"Female","Homosexual","Female","Relevant"
"S208","NF-1008",21,2,3098,"red","AI-Generated",4,4,4,1,1,2257,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1030",22,2,7731,"red","AI-Generated",3,4,3,1,1,903,3,"Female","Homosexual","Female","Relevant"
"S208","NF-1082",23,2,3499,"blue","Photograph",2,2,3,1,1,1460,-2,"Female","Homosexual","Female","Relevant"
"S208","NF-1042",24,2,6985,"red","AI-Generated",2,3,2,1,1,2192,0,"Female","Homosexual","Female","Relevant"
"S208","NF-1085",25,2,3401,"red","AI-Generated",3,4,3,1,1,4186,0,"Female","Homosexual","Female","Relevant"
"S208","NF-1108",26,2,4015,"red","AI-Generated",3,3,1,1,1,3498,-2,"Female","Homosexual","Female","Relevant"
"S208","NF-1056",27,2,2858,"blue","Photograph",3,4,2,1,1,889,2,"Female","Homosexual","Female","Relevant"
"S208","NM-1092",28,2,3628,"blue","Photograph",1,1,2,1,1,923,-2,"Female","Homosexual","Male","Irrelevant"
"S208","NM-1035",29,2,4276,"red","AI-Generated",2,1,3,1,1,876,2,"Female","Homosexual","Male","Irrelevant"
"S208","NF-1088",30,2,4112,"blue","Photograph",3,2,2,1,1,2268,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1087",31,2,5091,"blue","Photograph",3,4,3,1,1,3461,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1065",32,2,5626,"red","AI-Generated",4,4,1,1,1,1262,1,"Female","Homosexual","Female","Relevant"
"S208","NM-1091",33,2,6182,"blue","Photograph",3,4,1,1,1,1829,-2,"Female","Homosexual","Male","Irrelevant"
"S208","NM-1055",34,2,6886,"blue","Photograph",4,3,4,1,1,1089,-1,"Female","Homosexual","Male","Irrelevant"
"S208","NF-1045",35,2,5219,"blue","Photograph",4,2,4,1,1,998,0,"Female","Homosexual","Female","Relevant"
"S208","NF-1026",36,2,3257,"blue","Photograph",4,2,4,1,1,5374,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1050",37,2,6059,"blue","Photograph",3,2,3,1,1,7169,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1066",38,2,5129,"red","AI-Generated",4,5,2,1,1,2697,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1017",39,2,5259,"red","AI-Generated",4,3,4,1,1,1826,0,"Female","Homosexual","Female","Relevant"
"S208","NF-1075",40,2,3756,"blue","Photograph",3,2,0,1,1,6452,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1001",41,2,7508,"red","AI-Generated",3,4,4,1,1,1381,-2,"Female","Homosexual","Female","Relevant"
"S208","NF-1086",42,2,6279,"red","AI-Generated",4,3,4,1,1,1947,-2,"Female","Homosexual","Female","Relevant"
"S208","NF-1054",43,2,5871,"blue","Photograph",4,3,2,1,1,2588,-2,"Female","Homosexual","Female","Relevant"
"S208","NF-1061",44,2,5258,"blue","Photograph",3,4,2,1,1,1399,2,"Female","Homosexual","Female","Relevant"
"S208","NM-1019",45,2,4885,"blue","Photograph",2,1,3,1,1,2698,2,"Female","Homosexual","Male","Irrelevant"
"S208","NF-1032",46,2,8149,"blue","Photograph",2,3,2,1,1,2376,-2,"Female","Homosexual","Female","Relevant"
"S208","NF-1037",47,2,4207,"blue","Photograph",2,1,3,1,1,2980,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1072",48,2,5342,"red","AI-Generated",2,3,4,1,1,1051,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1059",49,2,5175,"blue","Photograph",3,2,1,1,1,2737,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1053",50,2,6065,"red","AI-Generated",4,3,1,1,1,3601,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1046",51,2,6366,"blue","Photograph",4,4,5,1,1,970,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1028",52,2,8366,"blue","Photograph",4,3,3,1,1,1690,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1062",53,2,4471,"red","AI-Generated",4,3,4,1,1,3034,-2,"Female","Homosexual","Female","Relevant"
"S208","NF-1009",54,2,4101,"red","AI-Generated",1,3,2,1,1,861,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1057",55,2,3154,"red","AI-Generated",3,3,2,1,1,1247,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1014",56,2,3102,"red","AI-Generated",4,2,2,1,1,2867,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1083",57,2,3965,"red","AI-Generated",5,2,1,1,1,2596,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1023",58,2,4395,"blue","Photograph",2,4,4,1,1,768,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1044",59,2,4174,"blue","Photograph",4,3,4,1,1,3025,0,"Female","Homosexual","Female","Relevant"
"S208","NF-1012",60,2,4917,"blue","Photograph",3,3,2,1,1,1385,-2,"Female","Homosexual","Female","Relevant"
"S208","NF-1039",61,2,4678,"blue","Photograph",2,2,3,1,1,2924,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1109",62,2,3574,"red","AI-Generated",3,2,1,1,1,1415,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1079",63,2,8259,"blue","Photograph",3,2,2,1,1,1704,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1105",64,2,7465,"red","AI-Generated",3,3,2,1,1,672,2,"Female","Homosexual","Female","Relevant"
"S208","NM-1038",65,2,5988,"red","AI-Generated",1,2,3,1,1,2867,-1,"Female","Homosexual","Male","Irrelevant"
"S208","NF-1004",66,2,5048,"red","AI-Generated",3,2,3,1,1,1792,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1003",67,2,4334,"blue","Photograph",2,2,3,1,1,3760,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1022",68,2,9240,"red","AI-Generated",3,4,2,1,1,2121,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1094",69,2,6043,"blue","Photograph",4,3,4,1,1,3130,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1076",70,2,5791,"red","AI-Generated",5,5,2,1,1,2207,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1025",71,2,5590,"red","AI-Generated",4,3,3,1,1,1033,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1089",72,2,7473,"blue","Photograph",3,3,4,1,1,3964,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1021",73,2,4159,"blue","Photograph",4,3,3,1,1,4721,-1,"Female","Homosexual","Female","Relevant"
"S208","NF-1095",74,2,5900,"blue","Photograph",2,2,3,1,1,2933,1,"Female","Homosexual","Female","Relevant"
"S208","NF-1063",75,2,5698,"red","AI-Generated",3,2,2,1,1,1009,1,"Female","Homosexual","Female","Relevant"
"S208","NM-1090",76,2,21501,"blue","Photograph",2,2,3,1,1,1219,-1,"Female","Homosexual","Male","Irrelevant"
"S208","NF-1084",77,2,6396,"blue","Photograph",3,2,2,1,1,1095,2,"Female","Homosexual","Female","Relevant"
"S208","NF-1099",78,2,3420,"red","AI-Generated",2,2,2,1,1,6418,-2,"Female","Homosexual","Female","Relevant"
